Country Name,Country Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Malta,MLT,10720.90588,10432.32806,10402.23333,11289.88974,13669.49722,15197.05661,15888.17246,16723.88427,19485.87115,22205.35677,21083.27705,21798.91429,23155.10353,22526.53702,24769.59623,26753.27338,24921.71418,25623.94163,28813.18534,31785.88483,31727.00707
Marshall Islands,MHL,2123.68206,2127.240705,2257.2547,2417.392102,2411.291359,2442.079544,2533.564606,2633.2866,2773.418705,2712.373644,2810.533092,3001.319829,3238.887316,3445.315403,3611.699642,3672.680934,3703.649059,4153.117176,4507.622862,4771.359204,5186.833842
Mauritius,MUS,3695.933735,3929.081782,3856.630788,4018.948897,4793.722474,5388.062453,5282.900111,5695.975255,6574.663576,8030.052281,7318.12641,8000.376432,9197.042991,9291.236276,9764.644131,10366.35508,9507.871337,9965.725311,10841.68478,11643.4606,11403.25279
Mexico,MEX,6552.661075,7581.845641,8009.15834,8032.992121,7473.932375,7883.523191,8702.114481,9545.286725,10178.44224,10589.95187,8495.653081,9823.164076,10766.60994,10842.73309,11317.49106,11490.02169,10098.17318,9152.737223,9693.330091,10130.3207,10434.57837
Micronesia,FSM,1973.66392,2088.209544,2152.52528,2165.48682,2195.187156,2155.78169,2256.011357,2298.636458,2344.403462,2420.749006,2598.403604,2760.01134,2885.441249,3023.585446,2920.700863,2928.448782,2891.322103,3022.653627,3320.354976,3623.329337,3734.994927
Moldova,MDA,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.391977,1183.024814,1531.216186,2110.553054,1898.439757,2436.799351,2941.362241,3044.808432,3321.043978,3289.167846,2749.913038,2847.635069,3454.95469,4156.9575,4404.950422
Morocco,MAR,1627.135132,1492.377075,1500.363403,1590.487305,1936.09021,2177.798828,2237.576172,2433.212646,2751.423584,3180.170654,3118.141602,3067.851807,3302.453125,3164.004639,3377.643555,3430.534424,3139.228271,3132.952148,3288.502686,3492.672607,3498.582764
Mozambique,MOZ,362.5134664,333.7751383,310.0950625,318.3089925,343.1287471,403.0207131,438.7934727,458.615152,508.0448956,591.4398376,546.6007325,494.584022,615.2786598,681.4921286,681.0651142,690.4432181,603.8385138,435.760991,464.2947213,510.3799965,512.2157638
Myanmar,MMR,188.4219481,195.5509957,140.7761639,145.8175339,223.0637759,223.229847,251.170357,301.5819139,416.6004322,653.8660002,752.9440359,1003.033455,1204.496472,1193.547649,1189.964765,1281.438718,1159.340201,1218.217034,1263.285263,1288.418087,1415.379676
Namibia,NAM,2175.449455,2156.090245,1916.255862,1773.431554,2571.982397,3407.850648,3692.752603,4027.961706,4394.517341,4222.326189,4322.629266,5445.420063,5873.059381,6017.178365,5463.031366,5544.104068,4965.672765,4614.892075,5453.570623,5687.381043,5126.176143
Nepal,NPL,208.4914738,223.7118919,240.7051592,238.8612541,246.4858378,279.7242003,309.3104201,341.02814,386.5295864,466.6933791,475.6359761,589.1654349,791.2255767,794.0925594,809.3844577,827.7447049,882.3076634,880.2248936,1027.965474,1161.53435,1185.682318
Netherlands,NLD,28272.64325,26214.49855,26896.54811,29343.245,35750.97466,40436.61823,41994.71353,44900.93814,51799.20855,57879.94376,52722.21306,50999.74512,54230.3129,50070.1416,52198.89756,52900.53742,45193.40322,46039.10593,48675.22234,53044.53244,52476.27325
New Caledonia,NCL,17435.74546,16039.16917,15174.27846,16885.89439,21817.31512,25770.53105,26861.69854,29604.05255,36864.8576,37353.73743,35391.08803,37494.8952,40697.65286,37294.02285,38503.25406,39675.56648,32428.57223,32286.9105,33876.32909,36495.19594,34934.57943
New Zealand,NZL,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26654.5932,32479.98174,31252.96256,28209.36233,33676.77412,38387.62708,39973.38076,42976.64959,44572.89875,38630.72659,40058.19616,42910.97284,43236.88669,42796.43058
Nicaragua,NIC,961.5515216,996.897852,1025.10851,993.3841143,999.885954,1075.998562,1158.88129,1223.083148,1323.839065,1493.904853,1438.096616,1495.733754,1644.801481,1746.421254,1794.789188,1913.521348,2025.321432,2079.451027,2127.282818,1981.858367,1905.638328
Niger,NER,225.953508,192.8777258,203.5264889,223.3523929,263.0912318,281.3253602,316.3656476,331.103768,384.7183455,472.1784274,458.4218902,471.612688,507.6024953,525.0472849,548.1578488,560.7544752,481.1113011,497.0361208,514.543398,568.5996597,549.8161278
Nigeria,NGA,494.1292273,563.0470862,583.0858388,733.5378887,786.8022148,992.7453991,1250.406913,1652.154002,1876.413033,2227.790349,1883.887783,2280.111289,2504.879101,2728.022788,2976.756832,3200.952799,2679.554223,2144.780344,1941.879479,2125.834491,2334.023643
North Macedonia,MKD,1915.392811,1861.898998,1823.022677,1989.135373,2440.47883,2795.897393,3072.679632,3362.970693,4079.390404,4841.25366,4584.712431,4577.689543,5098.094701,4728.313079,5241.053601,5495.73138,4861.55616,5149.586764,5450.497069,6108.73917,6070.388054
Norway,NOR,36393.29275,38178.23688,38601.89764,43170.55717,50250.32982,57768.6981,67047.17046,74434.49968,85502.26771,97503.54078,80347.57007,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895
Oman,OMN,6742.824603,8321.393867,8191.512832,8380.038952,8896.90253,10030.44443,12357.70139,14533.72942,16151.27584,22974.27735,17937.97957,22552.19901,24166.09631,24722.63882,23563.9406,23121.20638,18777.43306,17082.2062,17802.57512,19887.57431,19132.15227
Pakistan,PAK,420.6826106,644.457157,610.1432316,599.7894108,673.382966,774.7853357,832.7511375,909.0324033,1012.182794,1087.514777,985.3493008,1011.59718,1161.044321,1236.892763,1259.668368,1303.18537,1421.835278,1468.822082,1567.640612,1620.742591,1437.165833
Panama,PAN,4121.56222,4099.00654,4084.258536,4163.521959,4304.10698,4629.029316,4953.12998,5385.564243,6205.821576,7197.110786,7618.438459,8124.558307,9403.439908,10767.29318,11932.28622,12837.24796,13669.55944,14382.23238,15185.97248,16156.07429,16472.83175
Papua New Guinea,PNG,653.4081341,639.2791999,540.6738896,509.0304919,580.5981672,624.0353213,748.7350734,1245.474176,1379.126993,1635.039566,1578.968628,1879.240559,2303.826611,2653.09279,2578.498647,2742.25005,2502.073445,2332.675888,2495.140773,2584.327802,2593.775554
Paraguay,PRY,1758.260193,1728.340743,1630.190846,1361.249281,1436.764904,1776.932258,1960.514766,2426.417098,3194.262982,4360.429109,3920.186071,4725.726341,5776.281848,5617.104918,6410.814703,6629.416993,5861.401895,5759.042198,6136.058301,6242.961454,5807.838794
Peru,PER,1911.735017,1941.31826,1925.97942,2003.971081,2126.137824,2393.665897,2702.237701,3123.320159,3572.363589,4184.885982,4164.970483,5047.204643,5826.832307,6475.720443,6697.187747,6614.83082,6180.119268,6163.860425,6676.308793,6912.103988,6955.880824
Philippines,PHL,1123.163571,1073.264436,991.1479821,1037.174788,1049.386495,1122.855522,1245.286584,1452.221405,1741.603511,1990.356129,1893.281641,2201.776828,2431.199961,2671.777522,2847.567943,2935.928598,2974.296917,3038.152037,3077.434419,3194.672701,3413.849044
Poland,POL,4398.072174,4501.479961,4991.244358,5207.129304,5701.638863,6681.309751,8021.54789,9035.532758,11254.31409,13995.78116,11525.90074,12504.25019,13776.38836,13010.75559,13558.34113,14181.94868,12560.05142,12378.81176,13815.49995,15504.50894,15700.01358
Portugal,PRT,12475.29177,11526.37207,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22520.64231,23217.2955,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729
Puerto Rico,PRI,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275,31615.06679,32916.8668
Qatar,QAT,20207.22559,27494.77133,25836.27079,27151.0325,31440.22071,40792.27647,52468.44565,59978.86121,64706.9899,79811.59774,60733.9817,73021.30975,92992.99713,98041.36224,97630.82552,93126.14946,66984.9102,58467.23557,59407.69805,66264.08117,62827.39695
Romania,ROU,1599.906228,1659.929049,1825.192994,2119.855097,2679.40626,3494.990564,4618.003508,5757.531273,8360.337759,10435.21798,8548.04859,8397.809173,9560.159425,8930.729912,9497.206476,10031.34215,8976.954489,9404.381259,10727.97086,12494.42358,12957.99911
Russian Federation,RUS,1330.757202,1771.594116,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14311.06445,15420.85938,15974.62207,14095.64648,9313.021484,8704.894531,10720.33203,11287.35449,11536.25879
Rwanda,RWA,269.3323046,255.1119678,239.1456764,234.8351253,249.574757,270.3233079,325.0500663,358.1392267,427.4571469,529.567595,565.0186811,594.1602545,650.9914842,706.2020035,704.4856255,724.7923503,733.8874728,728.8696189,756.5476411,768.9436612,806.1008203
Samoa,WSM,1401.715924,1406.765683,1435.345181,1509.88659,1778.842234,2168.028186,2527.762838,2639.805669,3011.100809,3344.054559,3250.953097,3494.395225,3789.626995,3902.311992,3989.89859,3948.728022,4048.467113,4105.810905,4261.640343,4189.052191,4308.300729
Saudi Arabia,SAU,7697.270684,8795.260596,8337.322724,8380.959296,9321.803874,10935.01659,13462.76305,14848.60206,15756.19362,18944.85735,15064.63128,17958.94783,22441.57114,24069.20331,23945.51231,23862.80119,20442.36606,19930.40754,20910.48296,24175.58331,23405.7061
Senegal,SEN,695.5520829,619.6421235,654.8407274,688.1874795,840.358254,941.8737925,1003.187193,1038.579092,1210.167498,1419.530903,1323.971226,1286.604966,1383.539116,1334.725915,1391.53219,1417.094987,1238.1264,1290.749971,1385.199214,1484.22707,1462.678353
Serbia,SRB,2571.30404,914.7857199,1727.282228,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056211,5588.979444,5765.203352,6292.546549,7252.403668,7417.206608
Seychelles,SYC,8243.236101,8063.655006,8153.298637,8864.169195,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9748.955842,10938.15276,12113.88172,12342.51028,14729.62662,15188.17468,14894.48578,15409.80463,15961.24363,16411.92112,16851.11976
Sierra Leone,SLE,149.5783419,138.7139416,221.2950856,240.5075193,255.9726186,258.4731688,286.2859063,320.5144108,358.0773155,402.5534055,386.4338685,400.5407437,443.4518422,558.1797233,706.4526815,702.3385877,581.2934118,515.4478396,484.4561288,519.6499639,506.6069138
Singapore,SGP,21796.63739,23852.83895,21699.74149,22159.83737,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,56895.65831,61164.89736,66836.522,66070.48681
Slovak Republic,SVK,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19381.89055
Slovenia,SVN,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26123.74713,26042.44635
Solomon Islands,SLB,1164.100085,976.428269,929.8664903,768.4948507,905.5821641,991.988551,1145.866554,1250.953842,1377.862006,1504.527495,1526.159908,1661.997885,1921.356352,2087.517887,2208.085284,2235.733703,2134.805418,2196.283891,2283.579051,2450.482888,2398.77305
South Africa,ZAF,3267.939169,3241.661396,2867.472497,2708.423333,4095.6837,5268.278576,5893.187076,6139.581618,6662.062785,6251.877427,6444.18684,8059.562798,8737.041269,8173.869138,7441.230854,6965.137897,6204.929901,5735.066787,6734.475153,7067.724165,6702.526617
Spain,ESP,15720.6405,14749.68742,15369.00116,17106.68658,21510.83625,24907.00085,26429.15094,28389.07858,32591.35031,35510.72223,32169.50285,30532.48051,31677.90031,28322.94659,29077.18206,29513.65118,25754.36103,26537.15949,28185.32137,30379.72111,29581.51855
Sri Lanka,LKA,838.5636427,869.7534886,832.4273196,865.3021391,978.1686456,1060.136943,1240.518312,1423.190621,1611.175587,2007.026655,2053.766451,2836.974109,3248.04021,3351.892476,3643.832447,3885.623616,3990.353117,4107.829775,4388.201906,4360.584735,4082.694049
St. Kitts and Nevis,KNA,9070.73027,9275.989746,9973.553451,10398.52528,10119.74478,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.62101,17571.98446,17293.80605,18315.91468,19945.31517,20025.65235,21079.52097,22148.51243,22533.88205,23204.97056
St. Lucia,LCA,5825.067308,5846.975502,5558.069371,5562.457123,6055.967957,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8672.215668,9110.75181,9231.576254,9542.713574,10007.14451,10290.37157,10574.38658,11270.47471,11563.83043,11773.42748
St. Vincent and the Grenadines,VCT,3427.505755,3760.080457,4066.070638,4299.372868,4500.927334,4883.313665,5176.128147,5775.091747,6439.008398,6641.495878,6503.097772,6590.989579,6566.482713,6754.370184,7117.554763,7210.603113,7386.746638,7684.79284,7996.636984,8399.707731,8680.251102
Sudan,SDN,339.2810364,378.1575012,471.3727722,529.4519653,607.0063477,737.1228027,945.6896973,1179.898315,1500.673096,1585.582397,1382.62146,1706.414917,1982.816162,1797.400879,1834.561035,2076.000977,2226.409424,2614.294434,3188.769287,769.8691406,748.0109253
Suriname,SUR,1883.889099,1978.446611,1711.714461,2206.27291,2529.259422,2906.725278,3474.120331,5031.158465,5562.334068,6616.815126,7176.857658,7999.507394,8009.252302,8922.956186,9124.541093,9199.177893,8907.837258,5705.399487,6112.883014,6730.836961,6690.044786
Sweden,SWE,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974
Switzerland,CHE,41695.69129,38865.02194,39638.79111,42458.73847,49335.74563,54659.45715,56242.89336,59011.03246,64989.15533,74175.19279,71568.31239,76531.37294,90476.75897,85836.20768,87304.33058,88724.99094,83806.4476,82153.07454,82254.37693,85217.36915,84121.93103
Syrian Arab Republic,SYR,4588.98256,4941.852597,5187.206107,5276.064713,5433.642274,6241.058232,7221.643883,7914.771494,8695.844461,10155.97367,10288.14905,11304.64493,2971.282455,1910.604539,993.7398825,1071.234204,857.4978671,664.3416724,862.3190633,1111.872092,1124.520554
Tajikistan,TJK,175.5555654,137.1819092,168.6385933,186.663376,233.094087,305.2660436,333.7139384,401.0268293,517.4348725,704.6501788,666.7212906,740.2761912,837.8814952,959.3602175,1038.320717,1094.430124,970.3625997,801.39384,844.3652498,850.6669582,889.0233718
Tanzania,TZA,390.4184875,399.4627686,394.353241,400.2145081,419.5645142,447.5897522,480.1800537,472.6133423,539.5395508,671.2444458,688.7103882,730.7823486,768.9334106,854.5404663,954.6588135,1013.428772,929.7998047,942.8890381,975.9046631,1011.600159,1050.931763
Thailand,THA,2028.568771,2004.107059,1889.971411,2091.178903,2350.845496,2647.260733,2876.245773,3343.785952,3934.690909,4327.79747,4154.187447,4996.372098,5396.643586,5748.632721,6041.133948,5822.377783,5708.794091,5854.463908,6436.78966,7124.55881,7628.576033
Togo,TGO,323.8890254,297.8995067,288.107878,323.1441359,390.3036097,406.0923589,399.4474777,400.3214877,621.7345761,735.8554211,737.9537031,722.2294,803.4823966,781.5543405,847.3875004,877.192473,770.1433793,792.4405509,813.3950065,873.5548872,848.3045346
Tonga,TON,1953.371355,1996.515578,1754.84188,1760.667034,1937.042345,2195.986397,2478.427047,2751.960283,2799.368182,3221.080519,2915.493904,3416.110699,3852.144462,4378.571528,4208.187891,4125.425454,4117.931047,3978.437686,4367.256603,4649.613301,4878.978686
Trinidad and Tobago,TTO,5130.866071,6120.942704,6592.776648,6692.804355,8352.463158,9756.500371,11673.78154,13340.91627,15627.28682,20011.14827,13682.76361,15711.55871,17910.31915,19110.0539,19927.4039,20473.40403,18508.7705,16139.10526,16258.74893,16328.12689,15642.40672
Tunisia,TUN,2343.997255,2170.508671,2207.659921,2292.483705,2693.196614,3029.848769,3106.57663,3279.10282,3678.062479,4200.172644,4029.461206,4241.01191,4361.949122,4233.916254,4308.338305,4398.638695,3960.924849,3796.1096,3569.718839,3577.175342,3477.836181
Turkiye,TUR,4057.821274,4278.263113,3100.458999,3640.762836,4704.772663,6031.791367,7369.431889,8003.814493,9711.223761,10843.50369,9012.999458,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.83619,9215.440875
Turkmenistan,TKM,544.4392556,635.7144663,762.6107976,949.5763982,1256.031867,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7344.880204
Tuvalu,TUV,1419.827916,1564.014893,1451.484495,1752.80181,2012.447045,2328.493002,2311.337754,2402.480106,2803.248467,3103.040777,2697.634893,3043.16668,3663.267055,3624.984289,3536.901505,3556.379728,3384.383201,3836.073003,4181.436586,4419.259998,4940.050983
Uganda,UGA,257.6785777,257.8296057,235.8529749,241.8689302,250.6905884,292.4726656,330.6028544,346.7684623,401.7091876,473.3028334,799.9296321,824.7376711,837.0958842,796.7111394,819.7578673,897.5097286,864.1800593,753.6844055,766.177604,793.1280822,823.0247329
Ukraine,UKR,635.7579346,658.3446045,807.8019409,911.9068604,1087.788086,1416.60376,1894.460083,2391.323975,3197.934326,4066.531738,2639.378174,3078.414795,3704.842285,4004.789795,4187.739746,3104.653809,2124.662598,2187.727539,2638.325439,3096.5625,3661.457764
United Arab Emirates,ARE,27261.90657,31855.5006,29909.00943,30221.967,32607.37293,37017.73637,42190.55438,45339.58512,43918.38017,45140.76908,31722.58876,35392.26097,42078.61381,44386.78608,45729.60768,46865.9646,41525.1389,41054.53957,43063.96748,46722.26872,45376.17084
United Kingdom,GBR,28762.09136,28280.92679,27906.5695,30077.74143,34442.68754,40366.88867,42104.78844,44512.45903,50397.6855,47396.12021,38744.13169,39598.95712,42109.64188,42497.3405,43426.29814,47439.61659,44964.39114,40985.23514,40572.12148,43203.81411,42662.53537
United States,USA,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466
Uruguay,URY,7314.490951,6932.478134,6331.156602,4115.154549,3638.943591,4130.100115,5233.457171,5942.126749,7149.374634,9328.065708,9780.739618,12512.59413,14975.56282,16087.25208,18140.89221,18131.57885,16950.75317,16837.94038,18995.39702,19026.04982,18098.36155
Uzbekistan,UZB,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718744,2628.460054,2753.971058,2704.677189,1916.764625,1604.258642,1795.201768
Vanuatu,VUT,1429.889094,1416.197027,1309.047584,1299.178902,1517.294449,1718.263029,1814.817826,1970.898411,2261.459294,2525.083904,2472.463564,2732.551567,3064.751201,2906.342461,2877.444528,2861.203154,2643.886886,2757.203306,3032.19703,3076.835315,3076.589886
Viet Nam,VNM,367.1568837,394.5831366,409.4977339,434.8102921,485.4509081,551.9035051,693.1898425,790.5925164,913.3123316,1158.101627,1225.845009,1684.011772,1953.55715,2190.23244,2367.499331,2558.778758,2595.234844,2760.717101,2992.071532,3267.225069,3491.09141
West Bank and Gaza,PSE,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271
Yemen,YEM,421.723115,519.5916393,514.6923407,543.9000684,583.3696527,668.854619,784.7579805,867.8359626,956.2304767,1153.536422,1045.805578,1249.063085,1284.617635,1349.99061,1497.747941,1557.601406,1488.416269,1069.816998,893.7164937,701.7148686,693.816504
Zambia,ZMB,353.8302338,364.0261454,401.7323159,399.0990779,452.286582,556.0500516,720.4465047,1065.596417,1133.436158,1393.519491,1150.941746,1469.36145,1644.456831,1729.647471,1840.320553,1724.57622,1307.909649,1249.923143,1495.752138,1475.199883,1268.120941
Zimbabwe,ZWE,585.3317992,565.2843897,569.0032086,529.1868828,474.3022011,477.399491,470.7837614,441.4987969,425.0368417,351.8391005,762.2979603,937.84034,1082.615773,1290.193957,1408.36781,1407.034291,1410.329173,1421.787791,1192.107012,2269.177012,1421.868596
